Label,PRESSURE_ZONE,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,shallow_main,Condition_score,OVERSIZED,CLEANED,Shape__Length,Installation_Month,Installation_Year,Break_Time
1,KIT 5,TREATED,200,DI,NO,NONE,DONATED,KITCHENER,N,6,6,12,N,N,8.1,N,Y,223.81749188392,1,1973,46.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,8,5,11,N,N,8.5,N,N,235.200516245064,6,1965,59.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,8,5,8,N,N,8.5,N,N,5.58975731208914,6,1965,59.0
0,KIT 5,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,6,22,N,N,8.5,N,Y,64.853442650319,1,1974,50.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,23,N,N,8.5,N,N,134.81996536,1,1969,55.0
0,KIT 5,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,7,3,0,N,N,7.75,N,N,1.490679096806,1,1959,65.0
0,KIT 4,TREATED,600,DI,NO,NONE,PURCHASED,REGION,N,7,4,0,N,N,8.5,N,Y,59.4596764357104,1,1970,54.0
0,KIT 4,TREATED,300,CI,NO,NONE,PURCHASED,KITCHENER,N,7,1,8,N,N,7.85,N,N,13.8717103963411,6,1982,42.0
0,KIT 4,TREATED,100,DI,NO,NONE,DONATED,KITCHENER,N,5,3,7,N,N,9.1,N,N,4.2376458572096,9,1985,39.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,14,N,N,9.35,N,N,56.0003724808164,6,1997,27.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,15,N,N,9.35,N,N,12.640546222415,6,1997,27.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,28,N,N,9.35,N,N,219.125511333419,6,2007,17.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,4,26,N,N,9.35,N,Y,7.88619698185064,5,2002,22.0
0,KIT 2W,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,6,5,33,N,N,8.5,N,N,171.387741492932,9,1979,45.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,3,7,N,N,8.5,N,N,12.3125221789894,1,1978,46.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,7,3,6,N,N,8.5,N,N,12.1922708695611,1,1974,50.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,2,14,N,N,9.35,N,N,7.73035517014413,9,2010,14.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,7,5,30,N,N,9.35,N,N,0.977559865652114,8,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,7,5,30,N,N,9.35,N,N,0.475644089554402,8,2014,10.0
0,KIT 4,TREATED,300,CI,NO,NONE,DONATED,DUAL CITY AND REGION,N,7,5,5,N,N,7.85,N,N,4.65177184906122,1,1963,61.0
0,KIT 4,TREATED,400,CI,NO,NONE,DONATED,DUAL CITY AND REGION,N,7,5,5,N,N,7.85,N,N,8.1311327258762,1,1963,61.0
0,KIT 4,TREATED,450,AC,NO,NONE,DONATED,KITCHENER,N,7,1,24,N,N,8.7,N,N,3.91040658714767,1,1971,53.0
0,KIT 4,TREATED,300,CI,NO,NONE,DONATED,KITCHENER,N,6,1,6,N,N,7.75,N,N,1.21926305558728,1,1959,65.0
0,KIT 2W,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,6,5,38,N,N,9.1,N,N,0.909383262876262,6,1990,34.0
0,KIT 2E,TREATED,600,CPP,NO,NONE,PURCHASED,REGION,N,9,5,25,N,N,9.35,N,N,60.8233756991881,6,1987,37.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,83.6968815052018,6,2004,20.0
0,KIT 2W,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,6.12223761753996,6,2004,20.0
0,KIT 4,TREATED,600,DI,NO,NONE,DONATED,REGION,N,7,3,0,N,N,9.1,N,N,5.21953254576177,1,1986,38.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,6,N,N,9.1,N,N,9.11960027403146,1,1993,31.0
1,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,5,N,N,6.95,N,N,125.706866460157,11,2013,-9.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,3,N,N,9.35,N,N,8.30484634094265,11,2013,11.0
0,KIT 4,TREATED,300,DI,NO,NONE,DONATED,KITCHENER,N,6,4,28,N,N,9.1,N,Y,10.0054224518951,6,1985,39.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,3,14,N,N,9.35,N,N,89.0541628331563,7,2000,24.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,0,N,N,9.35,N,Y,6.21427748309397,6,2011,13.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,22,N,N,9.35,N,N,29.843611217413,11,2011,13.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,3,22,N,N,9.35,N,N,5.65935869047807,11,2011,13.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,3,0,N,N,9.35,N,N,14.8829057646728,11,2011,13.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,20,N,N,9.35,N,N,5.23635152018816,12,2013,11.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,6,1,29,N,N,9.35,N,N,7.05216202424508,12,2013,11.0
0,KIT 5,TREATED,200,PVCO,NO,NONE,DONATED,KITCHENER,N,5,6,0,N,N,9.35,N,Y,9.74914536887212,10,2013,11.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,4,32,N,N,9.35,N,Y,25.2274006673433,7,2010,14.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,3,20,N,N,9.35,N,N,72.9109589487267,6,2005,19.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,31,N,N,9.35,N,Y,11.3390792277612,6,2005,19.0
1,KIT 4,TREATED,150,CI,NO,NONE,PURCHASED,KITCHENER,N,6,4,12,N,N,4.25,N,Y,131.325888027156,5,1968,45.0
1,KIT 5,TREATED,150,CI,YES,EPS,DONATED,KITCHENER,N,6,6,20,N,N,5.45,N,Y,199.346950799947,1,1963,38.0
0,KIT 4,TREATED,150,DI,NO,NONE,DONATED,KITCHENER,N,5,4,25,N,N,9.1,N,Y,94.902349568625,6,1986,38.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,8,N,N,7.75,N,Y,9.98173664801259,1,1958,66.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,7,4,31,N,N,9.35,N,Y,1.95366115048266,6,2005,19.0
0,KIT 4,TREATED,300,DI,NO,NONE,PURCHASED,KITCHENER,N,7,2,22,N,N,8.5,N,N,15.0493688669047,3,1974,50.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,15,N,Y,4.5,N,N,271.42952612192,1,1958,51.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,0,N,N,9.35,N,Y,99.3924622372934,10,2011,13.0
0,KIT 2W,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,41,N,N,9.35,N,N,14.4428577868931,10,2011,13.0
0,KIT 2W,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,42,N,N,9.35,N,N,56.557594261699,10,2011,13.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,6,5,19,N,N,9.35,N,N,100.315872508686,1,2011,13.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,5,19,N,N,9.35,N,N,99.971320391593,1,2011,13.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,5,19,N,N,9.35,N,N,100.907340701509,1,2011,13.0
0,KIT 4,TREATED,600,CPP,NO,NONE,DONATED,REGION,N,6,5,3,N,N,9.15,N,N,96.8655734786769,6,1970,54.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,2,N,N,9.35,N,N,7.5114185322626,10,2008,16.0
0,KIT 2W,TREATED,200,PVCO,NO,NONE,DONATED,KITCHENER,N,0,5,44,N,N,9.35,N,N,210.713708322928,10,2012,12.0
0,KIT 2W,TREATED,200,PVCO,NO,NONE,DONATED,KITCHENER,N,0,5,44,N,N,9.35,N,N,68.921974143121,10,2012,12.0
0,KIT 2W,TREATED,200,PVCO,NO,NONE,DONATED,KITCHENER,N,0,5,44,N,N,9.35,N,N,7.72740713879264,10,2012,12.0
0,KIT 5,TREATED,300,PVCO,NO,NONE,DONATED,KITCHENER,N,5,6,0,N,N,9.35,N,Y,11.9950932246337,11,2013,11.0
0,KIT 5,TREATED,150,PVCO,NO,NONE,DONATED,KITCHENER,N,6,6,0,N,N,9.35,N,Y,5.97220683289311,10,2013,11.0
0,KIT 4,TREATED,200,CI,NO,NONE,PURCHASED,KITCHENER,N,5,5,0,N,N,7.75,N,N,53.6244575596543,1,1961,63.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,1,30,N,N,7.85,N,N,132.814830932234,11,1972,51.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,1,30,N,N,7.85,N,N,7.19422398657878,11,1972,52.0
0,KIT 6,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,87.7225612085355,6,2007,17.0
1,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,5,13,N,N,6.15,N,N,132.695629279925,8,2008,-10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,18,N,N,9.35,N,N,10.4207057025074,6,2002,22.0
0,KIT 6,TREATED,450,PVC,NO,NONE,PURCHASED,REGION,N,0,6,0,N,N,9.35,N,Y,12.0289028991766,5,2009,15.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,20,N,N,9.35,N,N,115.425220427203,6,2006,18.0
1,KIT 4,TREATED,150,CI,YES,EPS,DONATED,KITCHENER,N,5,4,7,N,N,4.6,N,Y,191.362453783446,1,1962,52.0
1,KIT 4,TREATED,150,CI,YES,EPS,DONATED,KITCHENER,N,5,4,7,N,N,4.6,N,Y,191.362453783446,1,1962,45.0
0,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,5,4,8,N,N,7.85,N,Y,7.51020277271959,1,1962,62.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,31,N,N,9.35,N,Y,126.011077823869,6,2005,19.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,6,4,31,N,N,9.35,N,Y,52.7356936522013,6,2005,19.0
1,KIT 4,TREATED,150,CI,NO,NONE,DONATED,KITCHENER,N,6,5,23,N,N,4.15,N,N,187.37332946499,1,1961,45.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,2,N,N,9.35,N,N,2.06414142897858,6,2011,13.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,2,N,N,9.35,N,N,124.111857700123,6,2011,13.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,8,2,2,N,N,9.35,N,N,67.1604402830435,10,2012,12.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,5,3,20,N,N,9.35,N,N,13.3992204186764,12,2013,11.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,22,N,N,9.35,N,N,53.3229483057994,9,2012,12.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,22,N,N,9.35,N,N,63.7737468373998,9,2012,12.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,22,N,N,9.35,N,N,17.8034341235758,9,2012,12.0
0,KIT 5,TREATED,150,PVCO,NO,NONE,DONATED,KITCHENER,N,5,6,0,N,N,9.35,N,Y,80.7181567176796,10,2013,11.0
0,KIT 5,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,5,6,0,N,N,9.35,N,Y,77.1559024835823,11,2013,11.0
0,KIT 5,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,5,6,0,N,N,9.35,N,Y,152.473703914791,11,2013,11.0
0,KIT 2W,TREATED,200,PVCO,NO,NONE,DONATED,KITCHENER,N,6,5,45,N,N,9.35,N,N,6.25899993319121,1,2013,11.0
0,KIT 2W,TREATED,450,PVC,NO,NONE,PURCHASED,REGION,N,7,5,0,N,N,9.35,N,N,55.9185774186403,5,2013,11.0
0,KIT 2W,TREATED,450,PVC,NO,NONE,PURCHASED,REGION,N,0,5,0,N,N,9.35,N,N,6.15098764233052,5,2013,11.0
0,KIT 6,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,35,N,N,9.35,N,Y,3.78226952114089,6,2005,19.0
0,KIT 2EA,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,5,26,N,N,9.35,N,N,7.99398513813363,7,2015,9.0
0,KIT 2EA,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,5,26,N,N,9.35,N,N,31.7436672764457,7,2015,9.0
0,KIT 2EA,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,5,26,N,N,9.35,N,N,14.3592364692251,7,2015,9.0
0,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,28,N,N,9.35,N,N,11.783664710765,1,2008,16.0
0,KIT 4,TREATED,50,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,24,N,N,9.35,N,N,79.8059482084401,10,2015,9.0
0,KIT 6,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,6,0,N,N,9.85,N,Y,0.919282262823236,1,2016,8.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,5,40,N,N,9.35,N,N,6.08423984531414,3,2015,9.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,5,40,N,N,9.35,N,N,1.50234065803148,2,2015,9.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,5,41,N,N,9.35,N,N,140.763852438732,11,2014,10.0
0,KIT 2W,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,5,41,N,N,9.35,N,N,79.0079445821574,1,2015,9.0
0,KIT 4,TREATED,900,CPP,NO,NONE,DONATED,REGION,N,0,6,0,N,N,9.35,N,Y,814.786643554188,1,1990,34.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,180.756067921579,7,2015,9.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,12.1551184163006,7,2015,9.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,6.74718587299995,7,2015,9.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,163.378791470803,7,2015,9.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,60.5767794728552,7,2015,9.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,13.10012484651,7,2015,9.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,52.5800096076949,7,2015,9.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,86.3321957617334,7,2015,9.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,81.3815181614588,2,2015,9.0
0,KIT 5,TREATED,300,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,6.00000808779803,2,2015,9.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,12.985365619028,3,2015,9.0
0,KIT 5,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,0,6,0,N,N,9.35,N,Y,59.7866368461354,3,2015,9.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,2,2,N,N,9.35,N,N,9.21246963263382,11,2015,9.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,2,11,N,N,9.35,N,N,76.7555291726202,6,2015,9.0
0,KIT 4,TREATED,150,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,2,11,N,N,9.35,N,N,12.106444421015,2,2016,8.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,1,29,N,N,9.35,N,N,24.1726318540703,12,2014,10.0
0,KIT 4,TREATED,200,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,1,29,N,N,9.35,N,N,8.73818877317754,12,2014,10.0
1,KIT 4,TREATED,200,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,1,30,N,N,8.95,N,N,204.102730501909,12,2014,-4.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,14,N,N,8.55,N,N,191.74656982047,9,2013,-11.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,14,N,N,7.75,N,N,119.442712709874,9,2013,-16.0
1,KIT 4,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,14,N,N,6.15,N,N,91.1448065714112,9,2013,-1.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,1,19,N,N,9.35,N,N,30.6277336272539,8,2015,9.0
1,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,1,19,N,N,6.95,N,N,66.914180802884,8,2015,0.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,1,21,N,N,9.35,N,N,82.6086568250623,8,2015,9.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,0,1,21,N,N,9.35,N,N,5.19133091736298,8,2015,9.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,37,N,N,9.85,N,N,15.7946668015475,1,2016,8.0
1,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,40,N,N,8.95,N,N,298.375980647105,10,2015,-11.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,40,N,N,9.85,N,N,3.89736727111852,1,2016,8.0
1,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,40,N,N,5.75,N,N,54.3597340294121,10,2015,-13.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,40,N,N,9.35,N,N,6.6429219269639,10,2015,9.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,0,2,40,N,N,9.35,N,N,13.7309976750983,10,2015,9.0
1,BRIDGEPORT,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,7,2,45,N,N,5.43,N,N,5.31988837436531,3,2009,6.0
1,BRIDGEPORT,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,45,N,N,6.95,N,N,137.114753442962,4,2014,-1.0
0,BRIDGEPORT,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,45,N,N,9.35,N,N,12.2630942510503,2,2015,9.0
0,BRIDGEPORT,TREATED,150,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,46,N,N,9.35,N,N,10.2790684834923,2,2015,9.0
0,KIT 4,TREATED,600,DI,NO,NONE,DONATED,REGION,N,8,6,0,N,N,8.5,N,Y,3.9240275546561,1,1977,47.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,32,N,N,9.35,N,N,0.333253656545635,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,32,N,N,9.35,N,N,0.646001115122451,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,24,N,N,9.35,N,N,95.3905480406902,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,33,N,N,9.35,N,N,3.33878120607153,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,32,N,N,9.35,N,N,14.1251699806149,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,32,N,N,9.35,N,N,12.8060994157512,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,24,N,N,9.35,N,N,3.16843873606166,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,24,N,N,9.35,N,N,14.0521015492689,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,25,N,N,9.35,N,N,108.476076829253,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,24,N,N,9.35,N,N,14.9352778322357,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,24,N,N,9.35,N,N,6.36228195346754,10,2014,10.0
0,KIT 4,TREATED,400,PVCO,NO,NONE,PURCHASED,REGION,N,-1,2,32,N,N,9.35,N,N,0.600022083294601,10,2014,10.0
0,WAT 4,TREATED,600,PVCO,NO,NONE,PURCHASED,REGION,N,-1,2,33,N,N,9.35,N,N,108.026914656477,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,33,N,N,9.35,N,N,42.0406991857273,10,2014,10.0
0,KIT 4,TREATED,600,PVCO,NO,NONE,PURCHASED,REGION,N,-1,2,24,N,N,9.35,N,N,391.10156015414,10,2014,10.0
0,KIT 4,TREATED,300,PVCO,NO,NONE,PURCHASED,KITCHENER,N,-1,2,32,N,N,9.35,N,N,0.811153037280358,10,2014,10.0
0,KIT 5,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,6,0,N,N,9.85,N,Y,1.44099197077114,9,2016,8.0
0,KIT 5,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,3,0,N,N,9.85,N,N,3.9785993339199,9,2016,8.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,23,N,N,9.35,N,N,2.17922552534723,9,2010,14.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,23,N,N,9.35,N,N,3.91780099744262,9,2010,14.0
0,KIT 4,TREATED,600,CPP,NO,NONE,DONATED,REGION,N,7,5,3,N,N,9.15,N,N,8.17222441416356,6,1970,54.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,9,N,N,9.35,N,N,0.982002673134215,8,2015,9.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,9,N,N,9.35,N,N,11.7857625028532,8,2015,9.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,9,N,N,9.35,N,N,17.4400172769852,11,2014,10.0
0,KIT 4,TREATED,300,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,2,9,N,N,9.35,N,N,161.344396759245,8,2015,9.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,3.39035193611594,4,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,0.924005541251948,1,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,11.6980882039547,1,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,7.28118430034937,1,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,PURCHASED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,7.19280582931622,1,2015,9.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,40.3524388898554,4,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,6.30838511242495,1,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,6.50566907345951,4,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,54.574850217095,4,2014,10.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,18.8875549833362,4,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,3.95677863061291,4,2014,10.0
0,KIT 4,TREATED,200,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,5.63741446109062,4,2014,10.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,12.6709539217783,4,2014,10.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.35,N,Y,4.21227905196437,4,2014,10.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,101.408487702798,6,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,62.3235556581589,6,2016,8.0
0,KIT 4,TREATED,150,PVC,NO,NONE,DONATED,KITCHENER,N,-1,4,0,N,N,9.85,N,Y,5.57058033752018,6,2016,8.0
